Session Id,Event Count,Unique Items Viewed,Session Revenue,Is Free Shipping,User Country,Device Category,Region,Market Tier,Tannico Strategic Role,Purchase Flag,Actual Purchase Revenue,Churn Due To Shipping,Cohort
8182207939,1,1,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
8182492768,13,13,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8182945771,26,13,0.0,False,Singapore,Mobile,Asia-Pacific,Tier 5: International Key,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8183009354,12,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8183044319,22,22,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8183108565,3,3,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8183600523,62,50,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8183853891,23,21,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8184133509,12,12,0.0,False,Italy,Tablet,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8184158752,81,43,291.0,True,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,1,291.0,0,Purchased (Converted)
8184523018,23,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8184630509,38,38,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8184839628,25,25,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8184989561,25,14,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8185006720,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8186444993,11,11,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8187085765,180,74,102.0,True,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,1,102.0,0,Purchased (Converted)
8187092813,21,21,1216.0,True,France,Desktop,Western Europe,Tier 1: Core Market,Basket Builder,1,1216.0,0,Purchased (Converted)
8187321519,12,12,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8187368097,21,21,0.0,False,Japan,Desktop,Asia-Pacific,Tier 5: International Key,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8187774091,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8187970751,11,11,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8188427875,105,49,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8188833441,1,1,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
8188903771,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8188972630,12,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8189082379,12,12,0.0,False,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8189100934,138,103,0.0,False,Netherlands,Desktop,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8189232224,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8189384849,14,14,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8189399302,12,12,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8189476506,12,12,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8189777088,10,10,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8189962662,12,12,0.0,False,Belgium,Mobile,Western Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8189991996,23,23,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8190000949,108,107,432.0,True,France,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,1,432.0,0,Purchased (Converted)
8190062752,11,11,0.0,False,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8190382777,22,22,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8190472591,11,11,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8190622400,11,11,0.0,False,United States,Desktop,North America,Tier 5: International Key,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8190837728,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8190989477,13,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8191343836,23,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8191368821,108,40,0.0,False,Netherlands,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8191575393,13,13,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8191729288,26,14,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8191783818,24,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8192250465,30,17,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8192956405,11,11,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8192971697,11,11,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8193209382,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8193310455,12,12,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8193569394,34,17,890.0,True,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,1,890.0,0,Purchased (Converted)
8193861033,41,41,0.0,False,Poland,Desktop,Eastern Europe,Tier 3: Emerging EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8193973881,23,21,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8194060128,13,13,25.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8194571154,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8194679630,11,11,0.0,False,Austria,Desktop,Western Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8194704308,23,23,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8194842862,12,12,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8195010339,24,23,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8195349164,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8195538316,12,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8195589379,123,70,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8195707664,35,35,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8195812280,33,33,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8195830848,11,11,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8195873368,14,14,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8196028696,101,54,24.0,False,Sweden,Mobile,Northern Europe,Tier 2: Strong EU,Volume Foundation,1,24.0,0,Purchased (Converted)
8196089090,61,59,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8196455285,13,13,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8196633171,12,12,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8197352307,2,2,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
8197375122,46,24,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8197460810,26,14,0.0,False,Russia,Desktop,Eastern Europe,Tier 4-6: Other,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8197707066,12,12,0.0,False,Austria,Desktop,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8197842639,12,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8197917273,24,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8198443359,12,12,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8198596555,33,32,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8198865726,12,12,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8198985188,12,12,0.0,False,United States,Desktop,North America,Tier 5: International Key,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8199015990,13,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8199900165,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8200065153,12,12,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8200106347,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8200121473,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8200122002,112,50,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8200193264,26,13,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8200246686,12,12,0.0,False,Sweden,Desktop,Northern Europe,Tier 2: Strong EU,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8200474145,11,11,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8200556214,13,13,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8200808095,24,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8201310091,11,11,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8201420596,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8201679435,25,25,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8202075070,12,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8202110269,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8202174966,12,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8203376990,1,1,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
8203392747,34,19,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8203570740,24,13,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8203730978,20,20,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8203745289,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8203807077,52,26,144.0,True,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,1,144.0,0,Purchased (Converted)
8203900227,12,12,0.0,False,Austria,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8203994517,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8204271785,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8204387941,103,52,219.0,True,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,1,219.0,0,Purchased (Converted)
8204576252,24,13,0.0,False,Spain,Desktop,Southern Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8205223250,5,5,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
8206085370,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8206226582,24,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8207029038,25,13,0.0,False,Sweden,Desktop,Northern Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8207164695,85,53,180.0,True,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,1,180.0,0,Purchased (Converted)
8207317792,14,14,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8207412928,13,13,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8207579798,33,33,0.0,False,Portugal,Mobile,Southern Europe,Tier 3: Emerging EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8208034219,14,13,28.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,1,28.0,0,Purchased (Converted)
8208160075,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8208650982,11,11,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8208971647,17,17,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8209195688,40,22,0.0,False,Netherlands,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8209318315,24,24,0.0,False,United States,Mobile,North America,Tier 5: International Key,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8209418568,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8209455776,133,107,114.0,True,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,1,114.0,0,Purchased (Converted)
8209674789,35,22,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8209728539,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8210147887,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8210331325,11,11,0.0,False,Switzerland,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8210535090,24,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8210903001,12,12,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8211011208,12,12,0.0,False,Denmark,Desktop,Northern Europe,Tier 3: Emerging EU,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8211336994,23,19,0.0,False,Australia,Desktop,Asia-Pacific,Tier 4-6: Other,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8211432101,13,13,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8211575938,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8211784101,31,17,88.0,True,Austria,Mobile,Western Europe,Tier 2: Strong EU,Volume Foundation,1,88.0,0,Purchased (Converted)
8211984819,11,11,0.0,False,Ireland,Desktop,Northern Europe,Tier 3: Emerging EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8212191596,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8213713445,12,12,0.0,False,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8214053401,11,11,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8214324258,63,60,168.0,True,Switzerland,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,1,168.0,0,Purchased (Converted)
8214981743,86,60,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8215012291,22,22,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8215055288,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8215139031,30,18,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8215171425,39,25,56.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,1,28.0,0,Purchased (Converted)
8215747971,23,12,0.0,False,Switzerland,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8215839624,47,47,0.0,False,Poland,Mobile,Eastern Europe,Tier 3: Emerging EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8216167335,25,22,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8216276425,11,11,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8216290622,11,11,0.0,False,Portugal,Desktop,Southern Europe,Tier 3: Emerging EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8216379435,11,11,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8216404353,12,12,0.0,False,Switzerland,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8216833793,22,19,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8216839421,42,39,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8217505195,26,13,0.0,False,Spain,Mobile,Southern Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8217549159,13,13,0.0,False,Ireland,Mobile,Northern Europe,Tier 3: Emerging EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8217703082,13,13,0.0,False,Greece,Desktop,Southern Europe,Tier 3: Emerging EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8217901776,1,1,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
8218307006,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8218659015,12,12,0.0,False,France,Desktop,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8218854806,11,11,0.0,False,Belgium,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8218928207,12,12,0.0,False,Austria,Mobile,Western Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8218985159,1,1,22.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Basket Builder,1,22.0,0,Purchased (Converted)
8219370131,26,14,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8219806598,39,27,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8219838947,11,11,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8220337836,10,10,0.0,False,Denmark,Mobile,Northern Europe,Tier 3: Emerging EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8220491513,12,12,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8220757506,11,11,0.0,False,Hong Kong,Mobile,Asia-Pacific,Tier 5: International Key,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8220922156,18,18,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8221009691,23,12,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8221353819,23,12,0.0,False,Spain,Mobile,Southern Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8221429805,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8221540200,1,1,0.0,False,Germany,Desktop,Western Europe,Tier 1: Core Market,Basket Builder,0,0.0,0,Other/Low Intent Churn
8221637168,60,59,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8221648368,24,13,0.0,False,United Kingdom,Desktop,Northern Europe,Tier 1: Core Market,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8221836958,11,11,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8222455415,12,12,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8222874646,12,12,0.0,False,Austria,Mobile,Western Europe,Tier 2: Strong EU,Volume Foundation,0,0.0,0,Other/Low Intent Churn
8222913358,50,41,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8223257119,14,14,0.0,False,Czechia,Desktop,Eastern Europe,Tier 4-6: Other,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8223341005,23,12,0.0,False,Netherlands,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8223803358,47,35,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8224047048,12,12,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8224061718,11,11,0.0,False,France,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8224208256,12,12,0.0,False,United Kingdom,Mobile,Northern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8224937500,15,15,408.0,True,France,Desktop,Western Europe,Tier 1: Core Market,Volume Foundation,1,408.0,0,Purchased (Converted)
8225341403,40,38,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8225508006,36,24,0.0,False,Germany,Mobile,Western Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8225714475,12,12,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8225724892,25,24,0.0,False,Italy,Mobile,Southern Europe,Tier 1: Core Market,Seasonal Boost,0,0.0,0,Other/Low Intent Churn
8226042474,12,12,0.0,False,Belgium,Mobile,Western Europe,Tier 2: Strong EU,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
8226387046,13,7,0.0,False,Italy,Desktop,Southern Europe,Tier 1: Core Market,Volume Co-Driver,0,0.0,0,Other/Low Intent Churn
